Folder,Model,Custom_metric
91,cb:0.8-cf:0.2,0.32197777777777814
91,cb:0.9-cf:0.1,0.27137777777777794
91,cb:1.0-cf:0.0,0.20512777777777783
92,cb:0.0-cf:1.0,0.39402222222222233
92,cb:0.1-cf:0.9,0.3955500000000001
92,cb:0.2-cf:0.8,0.39527222222222236
92,cb:0.30000000000000004-cf:0.7000000000000001,0.39506666666666673
92,cb:0.4-cf:0.6000000000000001,0.39070555555555575
92,cb:0.5-cf:0.5,0.38412222222222236
92,cb:0.6000000000000001-cf:0.4,0.37369444444444466
92,cb:0.7000000000000001-cf:0.30000000000000004,0.3472000000000002
92,cb:0.8-cf:0.2,0.31590555555555583
92,cb:0.9-cf:0.1,0.268938888888889
92,cb:1.0-cf:0.0,0.19189444444444434
93,cb:0.0-cf:1.0,0.4179944444444445
93,cb:0.1-cf:0.9,0.41918888888888894
93,cb:0.2-cf:0.8,0.4154222222222223
93,cb:0.30000000000000004-cf:0.7000000000000001,0.41722222222222227
93,cb:0.4-cf:0.6000000000000001,0.4123888888888889
93,cb:0.5-cf:0.5,0.40927777777777785
93,cb:0.6000000000000001-cf:0.4,0.3975000000000001
93,cb:0.7000000000000001-cf:0.30000000000000004,0.3689388888888889
93,cb:0.8-cf:0.2,0.32924444444444473
93,cb:0.9-cf:0.1,0.2751666666666667
93,cb:1.0-cf:0.0,0.19966666666666671
94,cb:0.0-cf:1.0,0.39866666666666667
94,cb:0.1-cf:0.9,0.40174999999999983
94,cb:0.2-cf:0.8,0.40108333333333324
94,cb:0.30000000000000004-cf:0.7000000000000001,0.40274999999999983
94,cb:0.4-cf:0.6000000000000001,0.39984444444444434
94,cb:0.5-cf:0.5,0.3944388888888889
94,cb:0.6000000000000001-cf:0.4,0.38404999999999995
94,cb:0.7000000000000001-cf:0.30000000000000004,0.36053333333333354
94,cb:0.8-cf:0.2,0.3215500000000002
94,cb:0.9-cf:0.1,0.2679555555555557
94,cb:1.0-cf:0.0,0.20041111111111118
95,cb:0.0-cf:1.0,0.404711111111111
95,cb:0.1-cf:0.9,0.40643333333333315
95,cb:0.2-cf:0.8,0.4055166666666666
95,cb:0.30000000000000004-cf:0.7000000000000001,0.4090499999999998
95,cb:0.4-cf:0.6000000000000001,0.4061333333333333
95,cb:0.5-cf:0.5,0.40155
95,cb:0.6000000000000001-cf:0.4,0.39241111111111127
95,cb:0.7000000000000001-cf:0.30000000000000004,0.3697555555555557
95,cb:0.8-cf:0.2,0.327416666666667
95,cb:0.9-cf:0.1,0.2792500000000001
95,cb:1.0-cf:0.0,0.2006277777777777
96,cb:0.0-cf:1.0,0.3940333333333333
96,cb:0.1-cf:0.9,0.39594999999999997
96,cb:0.2-cf:0.8,0.3903499999999998
96,cb:0.30000000000000004-cf:0.7000000000000001,0.39225555555555547
96,cb:0.4-cf:0.6000000000000001,0.3879777777777778
96,cb:0.5-cf:0.5,0.3854666666666666
96,cb:0.6000000000000001-cf:0.4,0.37424444444444455
96,cb:0.7000000000000001-cf:0.30000000000000004,0.3538444444444446
96,cb:0.8-cf:0.2,0.3240833333333338
96,cb:0.9-cf:0.1,0.27583333333333354
96,cb:1.0-cf:0.0,0.20206111111111114
97,cb:0.0-cf:1.0,0.40203333333333363
97,cb:0.1-cf:0.9,0.4029777777777781
97,cb:0.2-cf:0.8,0.40070000000000033
97,cb:0.30000000000000004-cf:0.7000000000000001,0.39930555555555586
97,cb:0.4-cf:0.6000000000000001,0.39681666666666693
97,cb:0.5-cf:0.5,0.39166111111111135
97,cb:0.6000000000000001-cf:0.4,0.37962222222222236
97,cb:0.7000000000000001-cf:0.30000000000000004,0.35684444444444474
97,cb:0.8-cf:0.2,0.3181222222222225
97,cb:0.9-cf:0.1,0.2742111111111113
97,cb:1.0-cf:0.0,0.20316666666666663
98,cb:0.0-cf:1.0,0.40050555555555556
98,cb:0.1-cf:0.9,0.4018944444444444
98,cb:0.2-cf:0.8,0.40024444444444446
98,cb:0.30000000000000004-cf:0.7000000000000001,0.4024111111111111
98,cb:0.4-cf:0.6000000000000001,0.39892222222222223
98,cb:0.5-cf:0.5,0.3962833333333334
98,cb:0.6000000000000001-cf:0.4,0.3857722222222223
98,cb:0.7000000000000001-cf:0.30000000000000004,0.36253333333333343
98,cb:0.8-cf:0.2,0.3282555555555558
98,cb:0.9-cf:0.1,0.2792944444444446
98,cb:1.0-cf:0.0,0.20352222222222224
99,cb:0.0-cf:1.0,0.3997666666666668
99,cb:0.1-cf:0.9,0.40132222222222247
99,cb:0.2-cf:0.8,0.39961666666666684
99,cb:0.30000000000000004-cf:0.7000000000000001,0.3997000000000001
99,cb:0.4-cf:0.6000000000000001,0.3958944444444446
99,cb:0.5-cf:0.5,0.3940277777777778
99,cb:0.6000000000000001-cf:0.4,0.38476666666666665
99,cb:0.7000000000000001-cf:0.30000000000000004,0.3628388888888889
99,cb:0.8-cf:0.2,0.328627777777778
99,cb:0.9-cf:0.1,0.2721222222222222
99,cb:1.0-cf:0.0,0.19564444444444445
